sample_name	alpha_lcmsms_richness	alpha_lcmsms_shannon	read_count_shotgun_wolr2pe	alpha_shotgun_richness	alpha_shotgun_shannon	alpha_shotgun_faithspd	read_count_16s_deblur	alpha_16S_richness	alpha_16S_shannon	alpha_16S_faithspd	dna_conc	biomass	extraction_protocol_storage_solution	extraction_protocol	storage_solution	sample_type	sample_type1	sample_type2	sample_type3	sample_type4	unique_sample_id	unique_sample_id_tech_rep	pseudosample_id	sample_name_mantel_solution	sample_name_mantel_protocol	bacteria	bacteria_function	buffer_removal	col	collection_timestamp	compressed_well	description	diet	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	extraction_kit	extraction_vendor	genomic_spike_amount_in_ng	genomic_spike_in	genomic_spike_in_copy_number	genomic_spike_in_description	genomic_spike_in_ng_per_ul	genomic_spike_in_replicate	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	katseq_number_of_cells	latitude	locationcell	longitude	lysis_buffer_volume	metagenomic_spike_in	metagenomic_spike_in_amount_ng_per_ul	metagenomic_spike_in_copy_number	metagenomic_spike_in_replicate	physical_specimen_location	physical_specimen_remaining	plate_id	plate_id_number	plate_biomass	processing_date	qiita_study_id	replicate	rna_conc	round	row	sample_technical_replicate	scientific_name	sex	swab_type	taxon_id	title	vivarium	water
14332.363203403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.046	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_3.1.isopropanol.residue	human_3.1.isopropanol.residue	human_3.1.isopropanol.residue	NA	NA	NA	NA	residue	7	2021-11-16	J7	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	E7	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	4.293	1	E	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203390	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.488	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_3.2.isopropanol.dry	human_3.2.isopropanol.dry	human_3.2.isopropanol.dry	NA	NA	NA	NA	dry	5	2021-11-16	L5	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	F5	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	5.147	1	F	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.219	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_3.2.isopropanol.residue	human_3.2.isopropanol.residue	human_3.2.isopropanol.residue	NA	NA	NA	NA	residue	7	2021-11-16	L7	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_3	9606	not provided	not provided	NA	32.5	F7	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	-0.507	1	F	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.621	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_4.1.isopropanol.dry	human_4.1.isopropanol.dry	human_4.1.isopropanol.dry	NA	NA	NA	NA	dry	5	2021-11-16	N5	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	G5	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	11.434	1	G	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.881	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_4.1.isopropanol.residue	human_4.1.isopropanol.residue	human_4.1.isopropanol.residue	NA	NA	NA	NA	residue	7	2021-11-16	N7	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	G7	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	8.612	1	G	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.525	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_4.2.isopropanol.dry	human_4.2.isopropanol.dry	human_4.2.isopropanol.dry	NA	NA	NA	NA	dry	5	2021-11-16	P5	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	H5	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	13.807	1	H	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.837	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_4.2.isopropanol.residue	human_4.2.isopropanol.residue	human_4.2.isopropanol.residue	NA	NA	NA	NA	residue	7	2021-11-16	P7	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_4	9606	not provided	not provided	NA	32.5	H7	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	7.406	1	H	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.603	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_1.1.isopropanol.dry	mouse_1.1.isopropanol.dry	mouse_1.1.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	B6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	A6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	14.036	1	A	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.899	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_1.1.isopropanol.residue	mouse_1.1.isopropanol.residue	mouse_1.1.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	B8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	A8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	14.188	1	A	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.872	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_1.2.isopropanol.dry	mouse_1.2.isopropanol.dry	mouse_1.2.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	D6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	B6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	11.686	1	B	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.233	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_1.2.isopropanol.residue	mouse_1.2.isopropanol.residue	mouse_1.2.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	D8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	48	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_1	10090	not provided	not provided	NA	32.5	B8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.774	1	B	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_2.1.isopropanol.dry	mouse_2.1.isopropanol.dry	mouse_2.1.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	F6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	C6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	2.162	1	C	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.798	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_2.1.isopropanol.residue	mouse_2.1.isopropanol.residue	mouse_2.1.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	F8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	C8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	12.899	1	C	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.216	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_2.2.isopropanol.dry	mouse_2.2.isopropanol.dry	mouse_2.2.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	H6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	D6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	16.436	1	D	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_2.2.isopropanol.residue	mouse_2.2.isopropanol.residue	mouse_2.2.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	H8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	14	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_2	10090	not provided	not provided	NA	32.5	D8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	2.199	1	D	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.648	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_3.1.isopropanol.dry	mouse_3.1.isopropanol.dry	mouse_3.1.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	J6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	E6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	42.188	1	E	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203383	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.387	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_3.1.isopropanol.residue	mouse_3.1.isopropanol.residue	mouse_3.1.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	J8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	E8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	9.542	1	E	1	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.215	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_3.2.isopropanol.dry	mouse_3.2.isopropanol.dry	mouse_3.2.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	L6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	F6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	5.505	1	F	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.292	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_3.2.isopropanol.residue	mouse_3.2.isopropanol.residue	mouse_3.2.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	L8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	19	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_3	10090	not provided	not provided	NA	32.5	F8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	2.061	1	F	2	gut metagenome	female	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.559	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_4.1.isopropanol.dry	mouse_4.1.isopropanol.dry	mouse_4.1.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	N6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	G6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	23.701	1	G	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.984	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_4.1.isopropanol.residue	mouse_4.1.isopropanol.residue	mouse_4.1.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	N8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	G8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	4.919	1	G	1	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.557	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_4.2.isopropanol.dry	mouse_4.2.isopropanol.dry	mouse_4.2.isopropanol.dry	NA	NA	NA	NA	dry	6	2021-11-16	P6	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	H6	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	16.573	1	H	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.245	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_4.2.isopropanol.residue	mouse_4.2.isopropanol.residue	mouse_4.2.isopropanol.residue	NA	NA	NA	NA	residue	8	2021-11-16	P8	mouse_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	13	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse_4	10090	not provided	not provided	NA	32.5	H8	-117.25	600ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	5.716	1	H	2	gut metagenome	male	puritan	410661	Matrix_pipeline_validation	NA	NA
14332.363203628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.378	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_1.1.isopropanol.dry	human_1.1.isopropanol.dry	human_1.1.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	B9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_1	9606	not provided	not provided	NA	32.5	A9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	4.871	1	A	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.332	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_1.1.isopropanol.residue	human_1.1.isopropanol.residue	human_1.1.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	B11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_1	9606	not provided	not provided	NA	32.5	A11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	2.436	1	A	1	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.03	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_1.2.isopropanol.dry	human_1.2.isopropanol.dry	human_1.2.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	D9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_1	9606	not provided	not provided	NA	32.5	B9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	6.925	1	B	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_1.2.isopropanol.residue	human_1.2.isopropanol.residue	human_1.2.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	D11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_1	9606	not provided	not provided	NA	32.5	B11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	7.757	1	B	2	human gut metagenome	female	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.384	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_2.1.isopropanol.dry	human_2.1.isopropanol.dry	human_2.1.isopropanol.dry	NA	NA	NA	NA	dry	9	2021-11-16	F9	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_2	9606	not provided	not provided	NA	32.5	C9	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	4.74	1	C	1	human gut metagenome	male	puritan	408170	Matrix_pipeline_validation	NA	NA
14332.363203624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11	high	IPA-matrix_400	matrix_400	IPA	feces	human_feces	human_feces	human_feces	IPA-matrix_400_human_feces	human_2.1.isopropanol.residue	human_2.1.isopropanol.residue	human_2.1.isopropanol.residue	NA	NA	NA	NA	residue	11	2021-11-16	F11	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	human_2	9606	not provided	not provided	NA	32.5	C11	-117.25	400ul	FALSE	NA	NA	NA	ucsdmi	FALSE	2	NA	NA	not provided	14332	NA	0.406	1	C	1	human gut metagenome	male	puritan	408170	Matrix_pipeline_validation	NA	NA
